Step,Loss
35492,1.0627
35502,1.0509
35512,1.0619
35522,1.0771
35532,1.08
35542,1.1153
35552,1.0323
35562,1.0103
35572,1.0385
35582,1.0604
35592,1.1121
35602,1.0662
35612,1.0564
35622,1.1213
35632,1.0197
35642,0.9663
35652,1.1465
35662,1.0686
35672,1.0507
35682,1.0325
35692,0.9767
35702,1.0816
35712,1.0105
35722,0.9674
35732,1.0447
35742,0.9992
35752,0.986
35762,1.119
35772,1.073
35782,0.9916
35792,1.0578
35802,0.9838
35812,1.0658
35822,1.0665
35832,1.0322
35842,1.0974
35852,1.0458
35862,1.0407
35872,0.9812
35882,1.125
35892,1.0296
35902,1.0238
35912,1.0908
35922,1.0766
35932,1.1184
35942,1.0705
35952,1.0493
35962,1.0828
35972,1.0437
35982,0.9526
35992,0.9942
36002,1.0649
36012,1.0306
36022,1.0223
36032,1.1359
36042,1.0416
36052,1.0916
36062,1.0327
36072,1.1379
36082,1.0468
36092,1.0136
36102,1.0808
36112,1.0082
36122,1.0815
36132,1.0183
36142,1.0542
36152,1.0333
36162,1.0983
36172,1.0537
36182,1.0881
36192,1.0929
36202,1.0647
36212,1.0295
36222,1.0088
36232,1.0481
36242,1.065
36252,1.1195
36262,1.1368
36272,1.0399
36282,1.0172
36292,1.0006
36302,1.0825
36312,1.1861
36322,1.0894
36332,1.0017
36342,1.049
36352,1.0808
36362,1.0065
36372,1.0716
36382,1.0544
36392,1.0615
36402,1.0312
36412,1.0319
36422,1.0504
36432,1.064
36442,1.142
36452,1.1175
36462,1.1316
36472,1.0062
36482,1.0598
36492,1.1129
36502,1.0481
36512,1.1272
36522,1.044
36532,1.1036
36542,1.0776
36552,1.0801
36562,0.9984
36572,1.1408
36582,1.0473
36592,1.0409
36602,1.0837
36612,1.1201
36622,1.1114
36632,1.0221
36642,1.207
36652,1.0308
36662,1.0317
36672,1.0818
36682,1.0987
36692,1.0783
36702,1.0892
36712,1.0384
36722,1.0321
36732,1.0385
36742,1.0626
36752,1.096
36762,1.0609
36772,1.0338
36782,1.0553
36792,1.0447
36802,1.0006
36812,1.0501
36822,1.0464
36832,1.1769
36842,1.0645
36852,1.1291
36862,1.1049
36872,1.0328
36882,1.0641
36892,1.0934
36902,1.0873
36912,1.0777
36922,1.1198
36932,1.1192
36942,1.0409
36952,1.1361
36962,1.109
36972,1.1142
36982,1.0397
36992,1.0507
37002,1.1039
37012,1.0383
37022,1.0346
37032,1.0661
37042,1.0432
37052,1.14
37062,1.0176
37072,1.1062
37082,0.9827
37092,1.0673
37102,1.1086
37112,1.0823
37122,1.0481
37132,1.0267
37142,1.07
37152,1.0931
37162,1.0749
37172,1.0916
37182,1.0204
37192,0.9915
37202,1.046
37212,1.031
37222,1.0175
37232,1.0381
37242,1.0656
37252,1.0252
37262,1.0916
37272,1.0578
37282,1.0609
37292,1.0785
37302,1.0123
37312,1.0457
37322,1.0785
37332,1.1128
37342,1.1087
37352,1.125
37362,0.9714
37372,1.0317
37382,1.0917
37392,1.1379
37402,1.0952
37412,1.0123
37422,1.0004
37432,0.9889
37442,1.0399
37452,1.0193
37462,1.0159
37472,1.0562
37482,0.9914
37492,1.0183
37502,1.0267
37512,1.1247
37522,1.0335
37532,1.0399
37542,1.0369
37552,1.1324
37562,1.0657
37572,1.0231
37582,1.0185
37592,1.0132
37602,1.1172
37612,1.0716
37622,1.0585
37632,1.0497
37642,1.0661
37652,1.0353
37662,1.0708
37672,1.1608
37682,1.0904
37692,1.1121
37702,1.0673
37712,1.11
37722,0.979
37732,1.0673
37742,1.0667
37752,1.0619
37762,1.0678
37772,1.0562
37782,1.0398
37792,1.1219
37802,1.0759
37812,1.0884
37822,1.086
37832,1.0778
37842,1.0439
37852,1.1138
37862,1.0991
37872,1.1092
37882,1.0911
37892,1.0415
37902,1.0298
37912,1.0041
37922,1.1354
37932,0.9858
37942,1.1368
37952,1.0774
37962,1.0252
37972,1.0171
37982,1.0929
37992,1.088
38002,1.115
38012,1.1348
38022,1.1406
38032,1.0503
38042,1.0724
38052,1.0701
38062,1.07
38072,1.0913
38082,1.0254
38092,1.0352
38102,1.0435
38112,1.0046
38122,1.0606
38132,1.0017
38142,0.9642
38152,1.0287
38162,0.9803
38172,1.0622
38182,1.0228
38192,1.0788
38202,1.0453
38212,1.0488
38222,1.0712
38232,1.0895
38242,1.0846
38252,1.0496
38262,1.1125
38272,1.0754
38282,1.0124
38292,1.0294
38302,1.1103
38312,1.0658
38322,1.0792
38332,1.0203
38342,1.1061
38352,1.0608
38362,1.0667
38372,1.0635
38382,1.0145
38392,1.1383
38402,1.0418
38412,1.098
38422,1.1374
38432,1.1259
38442,1.0397
38452,1.0177
38462,1.0835
38472,1.069
38482,1.0376
38492,1.0685
38502,1.0743
38512,1.2152
38522,1.06
38532,1.0725
38542,1.0938
38552,1.1007
38562,1.085
38572,1.0821
38582,1.0904
38592,1.1462
38602,1.112
38612,1.025
38622,1.101
38632,0.9958
38642,1.0662
38652,1.1018
38662,1.0281
38672,1.1109
38682,1.0939
38692,1.0307
38702,1.1034
38712,1.1216
38722,1.0579
38732,1.1089
38742,1.0932
38752,1.0011
38762,1.0237
38772,1.0316
38782,1.0926
38792,1.0826
38802,1.1352
38812,1.1012
38822,1.124
38832,1.0185
38842,1.1248
38852,1.0945
38862,1.0757
38872,1.0971
38882,1.0349
38892,1.1005
38902,1.0868
38912,1.1292
38922,1.0598
38932,1.0469
38942,1.0613
38952,1.1216
38962,1.0141
38972,1.0709
38982,1.0605
38992,1.0692
39002,1.0665
39012,1.0167
39022,1.0365
39032,1.0392
39042,1.0415
39052,1.0432
39062,1.0449
39072,1.0105
39082,1.1025
39092,1.0909
39102,1.057
39112,1.0574
39122,1.0772
39132,1.0782
39142,1.0243
39152,0.9644
39162,1.1576
39172,1.1492
39182,0.9628
39192,1.12
39202,1.0381
39212,1.1205
39222,1.1207
39232,1.053
39242,1.1193
39252,1.0884
39262,1.1481
39272,1.0765
39282,1.1289
39292,1.0653
39302,1.1272
39312,1.1145
39322,0.9878
39332,1.1209
39342,1.0503
39352,1.0621
39362,1.1174
39372,1.223
39382,1.0239
39392,1.1714
39402,1.097
39412,1.0755
39422,0.9668
39432,1.0623
39442,1.2051
39452,1.0529
39462,1.0375
39472,1.0551
39482,1.0938
39492,1.0448
39502,1.0086
39512,1.0429
39522,1.0193
39532,1.0014
39542,1.1542
39552,1.1289
39562,1.1284
39572,1.0939
39582,1.0763
39592,1.0838
39602,1.0592
39612,1.1108
39622,1.1015
39632,1.1108
39642,1.0256
39652,1.0105
39662,1.0677
39672,1.0279
39682,1.1022
39692,1.0131
39702,1.0585
39712,1.088
39722,1.0184
39732,1.0805
39742,0.9882
39752,1.012
39762,1.1052
39772,1.0935
39782,1.0878
39792,1.135
39802,1.069
39812,0.9903
39822,1.0488
39832,1.0178
39842,1.0372
39852,1.1135
39862,1.0279
39872,0.9856
39882,1.1103
39892,1.0974
39902,1.0347
39912,1.0562
39922,1.0811
39932,1.1303
39942,1.0868
39952,1.0356
39962,1.0808
39972,1.0871
39982,1.0442
39992,1.0334
40002,1.1531
40012,1.083
40022,1.0762
40032,1.1172
40042,1.0443
40052,1.0302
40062,1.125
40072,1.0066
40082,1.0248
40092,1.1061
40102,1.082
40112,1.0048
40122,1.0939
40132,1.0312
40142,1.0533
40152,1.1105
40162,1.1133
40172,1.1021
40182,1.0897
40192,1.0859
40202,1.0924
40212,0.9613
40222,1.0997
40232,1.0595
40242,1.0567
40252,1.0542
40262,1.0903
40272,1.0879
40282,0.9953
40292,1.1281
40302,1.1837
40312,1.1598
40322,1.1282
40332,1.0187
40342,1.0229
40352,1.1298
40362,1.0979
40372,1.0854
40382,1.1115
40392,1.029
40402,1.0673
40412,1.1013
40422,1.0476
40432,1.1286
40442,1.052
40452,1.0444
40462,1.0248
40472,1.0305
40482,0.9953
40492,1.0534
40502,1.0112
40512,1.0544
40522,1.0783
40532,1.0453
40542,1.058
40552,1.0207
40562,1.1458
40572,1.0211
40582,1.073
40592,1.1065
40602,1.0347
40612,1.0534
40622,1.0477
40632,1.0184
40642,1.0733
40652,1.0595
40662,1.0264
40672,1.1267
40682,1.0428
40692,1.0921
40702,1.0463
40712,1.1177
40722,1.0719
40732,1.0554
40742,1.0679
40752,1.012
40762,1.1084
40772,1.0194
40782,1.1351
40792,1.0601
40802,1.0502
40812,1.0731
40822,1.058
40832,1.0468
40842,1.0314
40852,1.0853
40862,0.9876
40872,1.1207
40882,1.0648
40892,1.0669
40902,1.0615
40912,1.1156
40922,1.105
40932,1.0613
40942,1.0575
40952,1.1225
40962,1.1153
40972,1.0354
40982,1.0538
40992,1.0515
41002,1.1283
41012,1.0618
41015,1.0257
41025,1.0457
41035,1.0373
41045,1.0448
41055,1.0694
41065,1.0061
41075,0.983
41085,1.0054
41095,1.0174
41105,1.029
41115,1.1178
41125,1.0146
41135,1.0235
41145,1.0058
41155,1.0848
41165,1.0218
41175,1.0493
41185,1.0057
41195,1.0251
41205,1.0575
41215,1.0219
41225,0.9948
41235,0.9501
41245,0.9858
41255,1.0388
41265,1.0291
41275,1.0115
41285,1.0495
41295,0.9932
41305,1.0347
41315,1.0117
41325,1.0383
41335,1.1126
41345,1.0615
41355,1.0078
41365,1.0262
41375,1.0282
41385,1.057
41395,1.0109
41405,1.0524
41415,1.069
41425,1.0663
41435,1.0252
41445,1.0263
41455,0.9761
41465,1.0922
41475,1.0303
41485,0.9552
41495,1.0781
41505,1.0692
41515,1.0018
41525,1.0179
41535,0.9902
41545,1.1534
41555,1.0963
41565,1.0521
41575,1.078
41585,0.9664
41595,0.9818
41605,1.0228
41615,1.1041
41625,0.9652
41635,1.0583
41645,1.048
41655,0.9978
41665,1.0639
41675,1.0594
41685,1.0448
41695,0.9862
41705,0.9384
41715,1.0591
41725,1.004
41735,0.9796
41745,1.0232
41755,1.0428
41765,0.9856
41775,1.0184
41785,1.054
41795,1.0058
41805,1.0555
41815,1.1024
41825,1.0784
41835,1.1086
41845,1.0289
41855,1.049
41865,1.0714
41875,0.9881
41885,1.0762
41895,1.058
41905,1.1088
41915,0.991
41925,1.0702
41935,1.0171
41945,1.0618
41955,1.0299
41965,1.0653
41975,1.0319
41985,1.0219
41995,1.0217
42005,1.0368
42015,1.0857
42025,0.9938
42035,1.0147
42045,1.0835
42055,1.0198
42065,1.0148
42075,1.0616
42085,1.0009
42095,1.0442
42105,1.0678
42115,1.1119
42125,1.0937
42135,1.0442
42145,1.0258
42155,1.0491
42165,1.0322
42175,1.0762
42185,1.0293
42195,1.0341
42205,1.0296
42215,1.1139
42225,1.034
42235,1.1614
42245,1.1061
42255,1.091
42265,1.0603
42275,1.0832
42285,1.0146
42295,1.0232
42305,0.994
42315,1.0513
42325,1.0659
42335,1.0777
42345,0.9792
42355,1.0116
42365,1.0957
42375,1.0444
42385,1.0684
42395,1.0954
42405,1.0901
42415,1.0712
42425,1.039
42435,1.0201
42445,1.0209
42455,1.0759
42465,1.1445
42475,1.0496
42485,1.0443
42495,1.0148
42505,1.1006
42515,1.0184
42525,1.0049
42535,1.0317
42545,1.0055
42555,1.0251
42565,1.062
42575,1.0145
42585,0.8915
42595,0.9717
42605,1.0273
42615,0.9863
42625,1.0305
42635,1.0399
42645,1.0536
42655,1.1124
42665,1.0871
42675,1.0438
42685,1.0404
42695,1.0807
42705,1.0579
42715,1.0094
42725,0.9908
42735,1.0698
42745,1.074
42755,1.0353
42765,0.9974
42775,1.0987
42785,1.078
42795,0.9772
42805,1.0474
42815,1.0228
42825,1.0517
42835,1.0004
42845,1.0763
42855,1.0799
42865,0.997
42875,1.0432
42885,1.0619
42895,0.9592
42905,1.1292
42915,1.0931
42925,1.0736
42935,1.026
42945,1.0336
42955,1.0653
42965,1.0649
42975,1.0704
42985,1.0723
42995,1.1227
43005,1.1316
43015,1.066
43025,1.0049
43035,1.076
43045,1.0607
43055,0.9791
43065,1.0101
43075,1.049
43085,0.9854
43095,1.011
43105,0.9435
43115,1.1095
43125,1.1182
43135,1.0787
43145,1.0366
43155,1.152
43165,1.0956
43175,1.0775
43185,1.0713
43195,0.934
43205,1.0483
43215,1.0164
43225,1.0316
43235,1.1162
43245,1.0074
43255,1.0639
43265,1.0535
43275,1.0364
43285,1.0629
43295,1.0478
43305,1.0626
43315,1.0354
43325,1.074
43335,1.0549
43345,1.0051
43355,1.0576
43365,1.0046
43375,0.9978
43385,1.1045
43395,1.0687
43405,1.0166
43415,1.1266
43425,1.0347
43435,1.0992
43445,0.9841
43455,1.0055
43465,1.0786
43475,1.0573
43485,1.0854
43495,1.0495
43505,1.029
43515,1.0105
43525,1.0255
43535,1.0351
43545,0.9792
43555,1.0188
43565,1.0289
43575,1.0583
43585,1.1002
43595,1.125
43605,1.0288
43615,1.035
43625,1.0111
43635,1.0961
43645,1.0074
43655,1.0757
43665,1.0856
43675,1.0453
43685,1.0183
43695,1.0029
43705,1.1223
43715,1.1817
43725,1.1179
43735,1.0595
43745,1.0626
43755,1.01
43765,1.0345
43775,1.1006
43785,1.0836
43795,1.0615
43805,1.0698
43815,1.0452
43825,1.0489
43835,0.9729
43845,1.0502
43855,1.0544
43865,1.1079
43875,1.0381
43885,1.0688
43895,0.9441
43905,1.0071
43915,1.0499
43925,1.0297
43935,1.0012
43945,1.0808
43955,0.9709
43965,1.0542
43975,1.0804
43985,1.0218
43995,1.0021
44005,1.0551
44015,1.1413
44025,1.0162
44035,1.0223
44045,0.9661
44055,1.0817
44065,1.0257
44075,1.0423
44085,1.0486
44095,1.0402
44105,1.0816
44115,1.0241
44125,1.0821
44135,1.0522
44145,1.0192
44155,1.0887
44165,1.0254
44175,1.0562
44185,1.067
44195,1.0483
44205,1.085
44215,1.0286
44225,1.0644
44235,1.0579
44245,1.0609
44255,1.0147
44265,1.0451
44275,1.0688
44285,1.0119
44295,1.1677
44305,1.1046
44315,1.0905
44325,1.0651
44335,1.0966
44345,1.063
44355,1.0111
44365,1.0015
44375,1.0423
44385,1.0355
44395,1.0959
44405,1.0455
44415,1.0354
44425,1.0514
44435,1.0611
44445,1.0283
44455,1.1142
44465,1.0208
44475,1.1125
44485,1.0197
44495,0.9985
44505,1.008
44515,1.0682
44525,1.056
44535,1.1148
44545,1.0574
44555,0.9835
44565,0.8893
44575,1.0144
44585,1.0337
44595,1.0453
44605,1.0189
44615,1.0922
44625,1.0703
44635,1.071
44645,1.0386
44655,0.9819
44665,1.0411
44675,1.0817
44685,1.0954
44695,1.0137
44705,1.0342
44715,1.1895
44725,1.0258
44735,1.0588
44745,1.0942
44755,1.0481
44765,0.9739
44775,1.1585
44785,0.9978
44795,0.9917
44805,1.0321
44815,1.1554
44825,1.0852
44835,1.025
44845,1.0477
44855,0.9761
44865,1.1121
44875,1.0234
44885,1.0312
44895,1.0027
44905,1.0355
44915,0.9866
44925,1.1112
44935,0.9749
44945,1.0111
44955,1.0886
44965,1.0425
44975,1.0535
44985,1.1159
44995,1.1267
45005,1.112
45015,1.0807
45025,1.0426
45035,1.0587
45045,1.0876
45055,1.1213
45065,0.9832
45075,1.0372
45085,1.0893
45095,1.0081
45105,1.0247
45115,0.981
45125,1.0593
45135,1.005
45145,1.016
45155,0.9866
45165,1.0273
45175,1.0563
45185,1.031
45195,1.0496
45205,1.0466
45215,1.004
45225,1.0619
45235,1.0077
45245,1.0386
45255,1.0838
45265,1.0314
45275,0.9953
45285,1.036
45295,1.0293
45305,1.0193
45315,1.0303
45325,1.071
45335,1.0943
45345,1.0084
45355,1.0237
45365,1.0747
45375,0.989
45385,1.0351
45395,1.0197
45405,1.1382
45415,1.0878
45425,1.0486
45435,1.042
45445,1.031
45455,1.0952
45465,1.0378
45475,1.0696
45485,1.0641
45495,1.031
45505,1.105
45515,1.0335
45525,1.089
45535,1.0088
45545,1.0623
45555,1.0261
45565,1.1336
45575,1.1108
45585,1.0941
45595,1.0837
45605,1.0248
45615,1.0287
45625,0.9982
45635,1.0403
45645,1.0962
45655,1.0202
45665,1.0345
45675,1.1235
45685,1.1837
45695,1.0182
45705,1.065
45715,1.1298
45725,1.0366
45735,0.9925
45745,1.0722
45755,1.0975
45765,1.0536
45775,1.0824
45785,1.0419
45795,0.9961
45805,1.1469
45815,1.0331
45825,1.1197
45835,1.0537
45845,1.0437
45855,1.0122
45865,1.1071
45875,1.1093
45885,1.08
45895,1.0802
45905,0.9857
45915,1.0008
45925,1.0705
45935,1.0522
45945,1.094
45955,0.9953
45965,1.0566
45975,0.988
45985,1.0126
45995,1.0503
46005,0.9611
46015,1.1324
46025,0.989
46035,1.0886
46045,1.136
46055,1.0942
46065,1.0562
46075,1.022
46085,1.1411
46095,1.0489
46105,1.0431
46115,1.0188
46125,0.9492
46135,1.0287
46145,0.9774
46155,1.0192
46165,0.9954
46175,1.0541
46185,0.9974
46195,1.0262
46205,1.0285
46215,1.0589
46225,1.0067
46235,1.0466
46245,1.0459
46255,1.0336
46265,1.0169
46275,1.05
46285,0.9688
46295,0.9749
46305,0.9941
46315,0.991
46325,0.9567
46335,1.0439
46345,1.0031
46355,1.0693
46365,0.9942
46375,1.007
46385,0.9984
46395,1.0873
46405,1.0945
46415,1.122
46425,1.0127
46435,1.0972
46445,1.1069
46455,1.0432
46465,1.1245
46475,1.0594
46485,1.0777
46495,1.0605
46505,1.0941
46515,1.0625
46525,1.0209
46535,1.0322
46545,1.0567
46555,0.9998
46565,1.038
46575,1.0563
46585,1.0471
46595,1.0005
46605,0.9758
46615,1.0342
46625,1.0318
46635,1.0356
46645,1.0255
46655,1.0293
46665,0.9482
46675,1.1884
46685,1.0739
46695,1.0385
46705,0.9825
46715,1.0209
46725,1.0254
46735,1.0511
46745,1.1526
46755,0.997
46765,1.0133
46775,1.0368
46785,1.1812
46795,1.1091
46805,1.0312
46815,1.0718
46825,1.1397
46835,0.9962
46845,1.0688
46855,0.9945
46865,1.0212
46875,1.0303
46885,0.9406
46895,0.9964
46905,1.0326
46915,1.0138
46925,0.9826
46935,1.0955
46945,1.09
46955,1.1244
46965,1.0936
46975,1.0801
46985,1.065
46995,1.0865
47005,1.0512
47015,1.0561
47025,1.0096
47035,1.0559
47045,1.0886
47055,1.0545
47065,1.0679
47075,1.0365
47085,1.142
47095,1.0699
47105,1.077
47115,1.0246
47125,1.0627
47135,1.0187
47145,1.1028
47155,0.9856
47165,1.0847
47175,1.0621
47185,1.0385
47195,1.0469
47205,1.1066
47215,1.0684
47225,1.0286
47235,1.0468
47245,1.1247
47255,0.9945
47265,1.1297
47275,1.0308
47285,1.115
47295,1.0778
47305,1.0223
47315,1.0805
47325,1.0947
47335,1.029
47345,1.0235
47355,1.0886
47365,1.0888
47375,1.126
47385,1.0694
47395,0.9939
47405,0.9992
47415,1.0953
47425,1.0043
47435,1.1246
47445,1.0565
47455,1.0356
47465,1.1137
47475,1.0889
47485,1.0513
47495,1.0864
47505,1.0846
47515,1.0354
47525,1.0515
47535,1.0038
47545,1.0257
47555,1.0386
47565,0.9657
47575,1.03
47585,1.0764
47595,1.0358
47605,1.0467
47615,0.9703
47625,1.0395
47635,1.022
47645,1.0291
47655,1.0135
47665,1.0343
47675,1.0725
47685,1.0904
47695,1.0395
47705,0.9946
47715,1.1108
47725,1.0606
47735,0.9981
47745,1.0214
47755,1.0563
47765,1.1082
47775,1.0887
47785,1.1413
47795,1.0971
47805,1.0473
47815,1.0897
47825,1.0552
47835,1.0832
47845,1.0784
47855,1.0319
47865,1.0845
47875,0.9808
47885,1.0903
47895,0.9338
47905,1.0818
47915,1.0409
47925,1.0355
47935,1.058
47945,1.043
47955,1.0267
47965,1.029
47975,1.0498
47985,1.0926
47995,1.0122
48005,1.1234
48015,1.0295
48025,1.0049
48035,1.081
48045,0.975
48055,1.0685
48065,1.0916
48075,1.0682
48085,1.0354
48095,0.9968
48105,1.0588
48115,1.0342
48125,1.0841
48135,1.0042
48145,1.0365
48155,1.0543
48165,1.0228
48175,0.9615
48185,1.0821
48195,0.9573
48205,1.0896
48215,1.0315
48225,1.1037
48235,1.0817
48245,1.0567
48255,1.0726
48265,1.0676
48275,1.0615
48285,1.0297
48295,1.0426
48305,0.9333
48315,1.1059
48325,1.0804
48335,1.0316
48345,1.0714
48355,1.1045
48365,1.0529
48375,1.0474
48385,0.9754
48395,1.103
48405,1.0508
48415,1.0383
48425,1.0544
48435,0.9996
48445,0.984
48455,1.0634
48465,1.0382
48475,1.1044
48485,1.0605
48495,1.055
48505,1.0604
48515,1.0339
48525,1.0573
48535,1.027
48545,1.0724
48555,1.0529
48565,1.0307
48575,1.0335
48585,1.0382
48595,0.9967
48605,1.059
48615,1.0293
48625,0.995
48635,1.0663
48645,1.0676
48655,1.1762
48665,0.9956
48675,1.0444
48685,1.1177
48695,1.0573
48705,1.073
48715,1.047
48725,1.1122
48735,1.0212
48745,1.0621
48755,1.0497
48765,1.1128
48775,0.9884
48785,1.1011
48795,1.0472
48805,1.0816
48815,1.1262
48825,1.0546
48835,1.1289
48845,1.0291
48855,1.0785
48865,1.0216
48875,1.0431
48885,0.9819
48895,1.109
48905,0.9732
48915,0.9788
48925,1.0764
48935,0.9912
48945,1.0455
48955,1.0774
48965,1.0858
48975,1.1102
48985,1.0503
48995,1.0337
49005,1.0907
49015,0.9919
49025,1.1015
49035,1.0984
49045,1.1041
49055,1.1066
49065,0.993
49075,1.1117
49085,1.1089
49095,1.1168
49105,1.0361
49115,1.1222
49125,0.9849
49135,1.0802
49145,1.0278
49155,1.1242
49165,1.0261
49175,1.0011
49185,1.0024
49195,1.0875
49205,1.0821
49215,1.03
49218,1.0254
49228,0.9892
49238,1.0539
49248,0.9945
49258,1.0307
49268,1.0392
49278,1.0133
49288,1.0451
49298,0.9825
49308,1.0392
49318,0.9913
49328,1.0002
49338,1.0181
49348,0.9959
49358,1.0251
49368,1.002
49378,1.0252
49388,1.018
49398,1.0422
49408,0.9579
49418,1.043
49428,0.9921
49438,1.0336
49448,0.9779
49458,1.0641
49468,1.0359
49478,1.0315
49488,1.026
49498,1.1095
49508,1.0358
49518,1.0769
49528,0.994
49538,0.9513
49548,0.9577
49558,0.986
49568,1.0408
49578,0.979
49588,0.9697
49598,0.9831
49608,0.988
49618,1.0319
49628,1.0142
49638,1.0414
49648,0.9517
49658,1.0415
49668,1.0726
49678,0.9293
49688,1.0432
49698,1.0528
49708,0.9703
49718,1.0793
49728,1.0099
49738,1.0156
49748,1.0415
49758,0.9988
49768,1.0244
49778,0.9769
49788,1.0272
49798,0.9887
49808,1.0674
49818,0.9445
49828,1.0475
49838,1.0057
49848,1.0089
49858,1.0369
49868,0.9747
49878,1.0732
49888,1.0199
49898,1.0628
49908,1.0199
49918,1.0512
49928,0.945
49938,1.065
49948,0.9408
49958,1.0759
49968,1.0171
49978,1.0285
49988,0.9685
49998,1.0874
50008,1.0468
50018,1.0148
50028,1.0925
50038,0.9917
50048,1.0124
50058,1.0758
50068,1.0686
50078,1.0089
50088,1.058
50098,1.0288
50108,1.0164
50118,1.0503
50128,1.0269
50138,1.0876
50148,0.9922
50158,1.0213
50168,1.087
50178,1.1044
50188,0.9871
50198,1.078
50208,1.0216
50218,1.0426
50228,1.0115
50238,1.0887
50248,1.0155
50258,1.0019
50268,1.074
50278,1.0063
50288,0.9558
50298,1.0265
50308,1.0352
50318,1.057
50328,0.9164
50338,1.0159
50348,0.9851
50358,0.9986
50368,1.0248
50378,0.9816
50388,1.0525
50398,1.0385
50408,0.9706
50418,1.0313
50428,1.0408
50438,1.0504
50448,1.0342
50458,1.0678
50468,1.0166
50478,1.06
50488,1.0099
50498,0.9764
50508,1.0385
50518,0.9541
50528,1.0076
50538,1.0369
50548,1.0092
50558,1.038
50568,1.0612
50578,0.9692
50588,1.0308
50598,0.99
50608,0.9771
50618,1.0929
50628,1.0056
50638,1.0174
50648,1.028
50658,1.1229
50668,1.0767
50678,0.9773
50688,1.0191
50698,0.9632
50708,1.0367
50718,0.9782
50728,1.0331
50738,1.0446
50748,0.9525
50758,1.0139
50768,0.9803
50778,0.9972
50788,0.9864
50798,1.0365
50808,1.0496
50818,1.0535
50828,0.9802
50838,1.0214
50848,1.0838
50858,1.0233
50868,1.0289
50878,0.9977
50888,0.9935
50898,1.0361
50908,0.9509
50918,1.0453
50928,1.0759
50938,1.0327
50948,1.0925
50958,1.0982
50968,1.0153
50978,0.9962
50988,0.9394
50998,1.0241
51008,1.033
51018,1.0391
51028,1.0591
51038,1.0634
51048,1.1506
51058,1.0069
51068,1.0644
51078,1.007
51088,0.9854
51098,0.9973
51108,1.0141
51118,1.0384
51128,1.079
51138,1.0071
51148,1.0144
51158,0.992
51168,1.0873
51178,1.01
51188,1.0514
51198,1.0885
51208,1.04
51218,1.0524
51228,1.032
51238,1.0311
51248,0.9495
51258,1.0186
51268,1.0249
51278,1.0134
51288,1.076
51298,1.0419
51308,1.0405
51318,1.0377
51328,1.0042
51338,0.9843
51348,1.018
51358,1.0324
51368,1.0801
51378,1.0218
51388,0.9722
51398,1.058
51408,0.9853
51418,1.0088
51428,1.0166
51438,1.03
51448,1.0014
51458,1.0461
51468,0.9734
51478,1.0157
51488,1.0558
51498,0.9989
51508,0.9554
51518,1.0219
51528,1.0266
51538,0.9428
51548,1.0307
51558,1.0587
51568,1.0503
51578,1.1008
51588,1.0319
51598,1.0738
51608,1.0178
51618,1.0029
51628,1.0565
51638,1.0048
51648,0.9786
51658,1.0536
51668,1.1064
51678,1.0189
51688,1.0224
51698,1.0035
51708,1.1192
51718,1.0153
51728,0.9816
51738,1.0357
51748,1.0608
51758,0.9478
51768,1.0532
51778,0.9978
51788,1.0017
51798,1.0267
51808,0.9853
51818,1.0142
51828,1.0521
51838,1.098
51848,1.0163
51858,1.0512
51868,1.0494
51878,1.0161
51888,0.9945
51898,1.0224
51908,1.0127
51918,1.0513
51928,0.9765
51938,1.1052
51948,0.9798
51958,0.9732
51968,1.0104
51978,0.9765
51988,1.0648
51998,1.0276
52008,1.0678
52018,1.016
52028,1.0697
52038,1.0047
52048,1.0334
52058,0.9692
52068,0.98
52078,0.9957
52088,1.0246
52098,1.0775
52108,0.9885
52118,0.9706
52128,1.0217
52138,1.0596
52148,1.0675
52158,1.0612
52168,1.0535
52178,1.1156
52188,0.917
52198,1.0299
52208,1.0096
52218,0.9967
52228,1.0297
52238,1.0621
52248,0.9636
52258,1.0344
52268,1.0955
52278,1.019
52288,0.9573
52298,1.0595
52308,1.103
52318,1.0299
52328,1.0634
52338,1.0691
52348,1.1077
52358,1.0048
52368,1.0984
52378,1.0788
52388,1.0019
52398,0.9523
52408,1.0881
52418,1.0465
52428,1.0613
52438,0.9696
52448,1.0067
52458,1.0448
52468,1.0034
52478,1.0483
52488,1.0396
52498,1.0191
52508,0.9978
52518,1.0541
52528,1.0028
52538,1.0387
52548,0.9386
52558,1.0565
52568,1.0045
52578,1.0335
52588,1.0329
52598,1.0398
52608,1.0573
52618,0.9893
52628,0.9982
52638,1.0272
52648,1.0004
52658,1.1603
52668,1.0412
52678,1.0648
52688,1.0268
52698,1.0872
52708,1.0247
52718,1.0376
52728,1.0386
52738,1.0213
52748,1.0024
52758,1.0536
52768,1.0471
52778,0.9738
52788,1.003
52798,1.0732
52808,1.0043
52818,1.0244
52828,1.0038
52838,1.0614
52848,1.0015
52858,0.9829
52868,0.9935
52878,1.0977
52888,0.9995
52898,1.0239
52908,1.0298
52918,1.0811
52928,1.0301
52938,1.0337
52948,1.0269
52958,1.1428
52968,1.0872
52978,1.0371
52988,1.0378
52998,0.9966
53008,1.0065
53018,1.0344
53028,1.0605
53038,1.0097
53048,1.067
53058,1.0115
53068,0.9509
53078,1.0369
53088,1.0927
53098,0.9861
53108,0.9745
53118,1.0172
53128,1.0484
53138,0.9503
53148,1.0898
53158,1.0819
53168,0.9491
53178,0.979
